"orig.ident"	"nCount_RNA"	"nFeature_RNA"	"percent.mt"	"percent.rp"	"S.Score"	"G2M.Score"	"Phase"	"RNA_snn_res.0.1"	"RNA_snn_res.0.15"	"RNA_snn_res.0.25"	"RNA_snn_res.0.75"	"seurat_clusters"	"pANN_0.25_0.09_142"	"DF.classifications_0.25_0.09_142"	"hpca.main"	"hpca.fine"	"dice.main"	"dice.fine"	"monaco.main"	"monaco.fine"	"northern.main"	"northern.fine"	"blue.main"	"blue.fine"	"seurat_clusters_gabby_annotation"	"UMAP_1"	"UMAP_2"	"tSNE_1"	"tSNE_2"
"X1001000174.C5"	"SeuratProject"	681652	3908	0	1.04965583611579	0.0518792569376526	-0.0115309720708571	"S"	"2"	"1"	"1"	"3"	"3"	0.197647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34- CD71lo GlyA+"	"Neurons"	"Fibroblasts"	"Myeloid"	-2.74028057929373	-9.99105870422077	25.4210903470907	25.4210903470907
"X1001000174.E9"	"SeuratProject"	769326	2952	0	0.744287857163283	-0.0268961559948195	0.00870630250991503	"G2M"	"2"	"1"	"1"	"3"	"3"	0.230588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Fibroblasts"	"Fibroblasts"	"Myeloid"	-4.08406133529043	-10.2904885977144	26.5174445116859	26.5174445116859
"X1001000174.B12"	"SeuratProject"	609135	1654	0	0.275965098048873	-0.00262646429303103	0.0156855687798187	"G2M"	"2"	"1"	"1"	"3"	"3"	0.185882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Astrocytes"	"Astrocytes"	"Myeloid"	-2.93627972480154	-8.63532435592366	18.7728958763703	18.7728958763703
"X1001000174.D11"	"SeuratProject"	1013932	5511	0	0.488494297447955	-0.0100359068441039	-0.0146417832668791	"G1"	"1"	"0"	"0"	"0"	"0"	0.235294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD4+, Th17"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-4.34824175711965	-10.214038249814	27.0336812525714	27.0336812525714
"X1001000174.B3"	"SeuratProject"	953278	2382	0	0.83878994375198	-0.0320667106281613	-0.0316880995527451	"G1"	"1"	"0"	"0"	"0"	"0"	0.228235294117647	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	6.13098578575754	6.23076880279827	-24.9704981469235	-24.9704981469235
"X1001000174.D6"	"SeuratProject"	612055	1026	0	0.258636887207849	-0.0309310074772369	-0.0111212016282219	"G1"	"2"	"1"	"1"	"3"	"3"	0.2	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"HSCs"	"Naive B cells"	"Fibroblasts"	"Fibroblasts"	"Myeloid"	-2.92168278571462	-9.1879829138155	22.7313863173848	22.7313863173848
"X1001000174.F12"	"SeuratProject"	769420	2357	0	0.148293519794131	-0.0354266564656635	-0.00608108909695529	"G1"	"2"	"1"	"1"	"3"	"3"	0.2	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD4+"	"T cells, CD4+, Th17"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Adipocytes"	"Melanocytes"	"Myeloid"	-2.48038942691183	-8.86128461059285	20.7470137673234	20.7470137673234
"X1001000174.E6"	"SeuratProject"	485734	936	0	0.424512181564395	0.0366358519613204	-0.0501314952132595	"S"	"2"	"1"	"1"	"3"	"3"	0.0870588235294118	"Singlet"	NA	NA	NA	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"CD4+ T cells"	"Naive B cells"	"Skeletal muscle"	"Skeletal muscle"	"Myeloid"	-2.66925639983511	-7.77193820174885	17.5412432211034	17.5412432211034
"X1001000174.G3"	"SeuratProject"	658845	3498	0	0.52652748370254	0.419424187017063	-0.0202176713468403	"S"	"2"	"1"	"1"	"3"	"3"	0.258823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"NK cells"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-4.48220295783377	-10.8571304052706	28.9262207501607	28.9262207501607
"X1001000174.B10"	"SeuratProject"	866669	2950	0	0.704421180404514	-0.0203148922034958	-0.035625871364154	"G1"	"2"	"1"	"1"	"3"	"3"	0.230588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Adipocytes"	"Adipocytes"	"Myeloid"	-3.74092788573599	-10.6740640371676	27.5958251277965	27.5958251277965
"X1001000174.C2"	"SeuratProject"	932860	4997	0	0.835602341187316	-0.0652578583368523	-0.0545004721719403	"G1"	"2"	"1"	"1"	"3"	"3"	0.249411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Melanocytes"	"Astrocytes"	"Myeloid"	-2.74511260863638	-10.2266896932955	22.9538651297573	22.9538651297573
"X1001000174.F3"	"SeuratProject"	816409	2104	0	0.718144949406486	0.022254325587539	-0.0280141401025539	"S"	"1"	"0"	"0"	"0"	"0"	0.131764705882353	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	4.61103921059275	7.43702566925335	-20.3625893171432	-20.3625893171432
"X1001000174.H8"	"SeuratProject"	774383	1907	0	0.350472569774905	-0.000463140617875585	0.0192102860606564	"G2M"	"2"	"1"	"1"	"3"	"3"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-4.10572786208486	-9.09473216232014	23.6222769880483	23.6222769880483
"X1001000174.H1"	"SeuratProject"	778484	2402	0	0.702904619748126	-0.00781023928758437	-0.0272807078152346	"G1"	"2"	"1"	"1"	"3"	"3"	0.256470588235294	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34- CD71lo GlyA+"	"Neurons"	"Neurons"	"Myeloid"	-4.23256392356252	-10.6302093237276	28.32216643479	28.32216643479
"X1001000174.G8"	"SeuratProject"	724973	2663	0	0.429119429275297	-0.0044384586711979	-0.0638997852744697	"G1"	"2"	"1"	"1"	"3"	"3"	0.169411764705882	"Singlet"	"Tissue_stem_cells"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD4+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"CD4+ T cells"	"CD4+ Effector Memory"	"Astrocytes"	"Astrocytes"	"Myeloid"	0.0730022085061089	-8.25975167449665	14.243094716294	14.243094716294
"X1001000174.B5"	"SeuratProject"	1002565	3309	0	0.700303720955749	-0.0104344047279555	-0.035403749892613	"G1"	"2"	"1"	"1"	"3"	"3"	0.223529411764706	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Fibroblasts"	"Adipocytes"	"Myeloid"	-2.43892819758749	-9.7941750257845	23.5739074126806	23.5739074126806
"X1001000174.E11"	"SeuratProject"	968540	4327	0	0.669358002767051	-0.00700989023035564	-0.0286725740832089	"G1"	"1"	"0"	"0"	"0"	"0"	0.247058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-4.27258343573904	-10.2093776434298	26.9467912219584	26.9467912219584
"X1001000174.A1"	"SeuratProject"	735663	1941	0	0.552834653910826	-0.0236837459561865	-0.0462108524525828	"G1"	"2"	"1"	"1"	"3"	"3"	0.211764705882353	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"CMPs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Astrocytes"	"Myeloid"	-3.21740026351309	-9.0895942419405	25.0547144310101	25.0547144310101
"X1001000174.E7"	"SeuratProject"	982709	4862	0	1.38484536113946	-0.0474080206405519	-0.0275382568839642	"G1"	"2"	"1"	"1"	"3"	"3"	0.251764705882353	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Hematopoietic stem cells_CD38- CD34+"	"Astrocytes"	"Astrocytes"	"Myeloid"	-1.45243174907064	-9.98388230498982	22.1630122352359	22.1630122352359
"X1001000174.C12"	"SeuratProject"	760410	1981	0	0.277744900777212	-0.0556748929603607	0.00747534114054151	"G2M"	"2"	"1"	"1"	"3"	"3"	0.209411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, Th1"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Adipocytes"	"Myeloid"	-3.18320293303823	-9.24413287337971	23.1334280560471	23.1334280560471
"X1001000174.D7"	"SeuratProject"	1006627	3219	0	0.519954263098447	-0.0281030190584795	-0.0406305537019654	"G1"	"2"	"1"	"1"	"3"	"3"	0.237647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	NA	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Common myeloid progenitors"	"Fibroblasts"	"Fibroblasts"	"Myeloid"	-3.66261238929128	-10.7452653616304	27.620326125321	27.620326125321
"X1001000174.D2"	"SeuratProject"	890605	5935	0	1.83504471679364	0.107094123251819	-0.023617608570903	"S"	"2"	"1"	"1"	"3"	"3"	0.254117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"MEPs"	"Erythroid_CD34+ CD71+ GlyA-"	"Astrocytes"	"Astrocytes"	"Myeloid"	-2.91720433112478	-10.6036475866671	24.84905525239	24.84905525239
"X1001000174.G11"	"SeuratProject"	982219	5020	0	0.82109997872165	0.392734280848469	0.00721958466941092	"S"	"2"	"1"	"1"	"3"	"3"	0.289411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Astrocytes"	"Astrocytes"	"Myeloid"	-3.75339836951589	-10.5810512274141	27.8406342559813	27.8406342559813
"X1001000174.H5"	"SeuratProject"	981952	2982	0	0.656956755523692	-0.0286999622791385	-0.105267337364491	"G1"	"2"	"1"	"1"	"3"	"3"	0.249411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-4.37355275031423	-10.7883599966402	29.0387443939066	29.0387443939066
"X1001000174.C6"	"SeuratProject"	462926	670	0	0.557108479541007	0.0364939944451652	0.0196926433140271	"S"	"2"	"1"	"1"	"3"	"3"	0.145882352941176	"Singlet"	NA	NA	NA	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Plasmacytoid Dendritic Cells"	"Astrocytes"	"Astrocytes"	"Myeloid"	-3.17074890014028	-8.22358691390705	18.2430659406773	18.2430659406773
"X1001000174.D3"	"SeuratProject"	948395	2023	0	0.415227832285071	-0.0442344039529071	0.0264355003744116	"G2M"	"2"	"1"	"1"	"3"	"3"	0.136470588235294	"Singlet"	"Neurons"	NA	NA	"T cells, CD8+, naive, stimulated"	"Dendritic cells"	NA	"NK T cells"	"NK T cells"	"Astrocytes"	"Astrocytes"	"Myeloid"	-0.0542307006964667	-8.46288907226277	13.9835409721072	13.9835409721072
"X1001000175.E1"	"SeuratProject"	896644	3053	0	1.16712987540205	0.0255563919574865	-0.0200404002047854	"S"	"2"	"1"	"1"	"3"	"3"	0.249411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Adipocytes"	"Adipocytes"	"Myeloid"	-4.13336391326284	-10.6096328466768	28.2796288337025	28.2796288337025
"X1001000175.A3"	"SeuratProject"	829238	3215	0	0.876708496233892	0.00351730356238968	0.0247015453027999	"G2M"	"2"	"1"	"1"	"3"	"3"	0.235294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Fibroblasts"	"Astrocytes"	"Myeloid"	-2.07944185611105	-9.59093367751789	22.1100490336448	22.1100490336448
"X1001000175.H2"	"SeuratProject"	498821	1160	0	0.204081223525072	-0.018200555825282	-0.0340153080337856	"G1"	"2"	"1"	"1"	"3"	"3"	0.167058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"CD8+ T cells"	"CD8+ Effector Memory RA"	"Astrocytes"	"Astrocytes"	"Myeloid"	-2.82047004577017	-8.83837878402424	20.9547592657226	20.9547592657226
"X1001000175.D9"	"SeuratProject"	711163	1047	0	1.02015993520473	-0.00750527094786942	0.000875456912892897	"G2M"	"0"	"3"	"2"	"2"	"2"	0.0635294117647059	"Singlet"	"Macrophage"	"DC:monocyte-derived:antiCD40/VAF347"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	2.78290515068674	-5.64278971847248	6.62312991674126	6.62312991674126
"X1001000175.G12"	"SeuratProject"	337627	1542	0	0.0313955933619053	0.0125709714520534	-0.0114379476932985	"S"	"2"	"1"	"1"	"3"	"3"	0.145882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	NA	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Astrocytes"	"Neurons"	"Myeloid"	-2.69154686805105	-8.28679454024983	18.6757450055788	18.6757450055788
"X1001000175.B9"	"SeuratProject"	829056	2863	0	0.810922301991663	0.130680712002143	-0.029658742512861	"S"	"2"	"1"	"1"	"3"	"3"	0.249411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-4.18318195220327	-10.3646520346041	28.9930581273297	28.9930581273297
"X1001000175.G2"	"SeuratProject"	699372	3181	0	2.41373689538615	-0.0718684432981301	-0.0311337271528106	"G1"	"0"	"1"	"2"	"3"	"3"	0.28	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD4+"	"T cells, CD4+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"CD4+ T cells"	"CD4+ Central Memory"	"Neurons"	"Astrocytes"	"Myeloid"	1.15239863518381	-8.12767302688313	7.64239857865563	7.64239857865563
"X1001000175.H9"	"SeuratProject"	553408	3143	0	0.153955128946455	-0.00312721131408493	0.00943766112851758	"G2M"	"0"	"0"	"2"	"0"	"0"	0.0776470588235294	"Singlet"	"Embryonic_stem_cells"	"Tissue_stem_cells:dental_pulp"	"NK cells"	"NK cells"	NA	"Progenitor cells"	"HSCs"	"Naive CD8+ T cells"	"Skeletal muscle"	"Chondrocytes"	"Myeloid"	4.10868411186838	-3.64252006705952	6.61070381543934	6.61070381543934
"X1001000175.G11"	"SeuratProject"	704141	2467	0	0.554860461186041	0.00685230172424235	-0.0534110532656468	"S"	"2"	"1"	"1"	"3"	"3"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Adipocytes"	"Myeloid"	-3.39254374381399	-9.55836617644978	24.7205442992558	24.7205442992558
"X1001000175.F6"	"SeuratProject"	846621	3774	0	1.25321720108526	-0.0111184327789969	-0.0354052867669155	"G1"	"2"	"1"	"1"	"3"	"3"	0.244705882352941	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-4.16964311477041	-10.8857911795015	27.6753476868539	27.6753476868539
"X1001000175.H6"	"SeuratProject"	1074256	3059	0	1.8480697338437	0.339900953935248	0.0257116549125493	"S"	"2"	"1"	"1"	"3"	"3"	0.209411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Fibroblasts"	"Adipocytes"	"Myeloid"	-3.63496560927725	-9.86567437347126	25.5326635527755	25.5326635527755
"X1001000175.H11"	"SeuratProject"	540088	1614	0	0.190709662129135	-0.0288284325791876	-0.0155529038527586	"G1"	"2"	"1"	"1"	"3"	"3"	0.167058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, Th17"	"Progenitors"	"Progenitor cells"	"CD4+ T cells"	NA	"Fibroblasts"	"Adipocytes"	"Myeloid"	-2.5245757805953	-8.64515769180012	20.5288800317937	20.5288800317937
"X1001000175.C7"	"SeuratProject"	906973	4114	0	1.04512482731018	-0.0209218784833174	-0.0244953796059369	"G1"	"2"	"1"	"1"	"3"	"3"	0.261176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Astrocytes"	"Astrocytes"	"Myeloid"	-2.38361639853811	-10.8424152105684	20.3414004485591	20.3414004485591
"X1001000175.G8"	"SeuratProject"	564292	2065	0	0.594373125970242	-0.0413590356872028	-0.015605490263447	"G1"	"2"	"1"	"1"	"3"	"3"	0.202352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"Monocytes"	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Fibroblasts"	"Fibroblasts"	"Myeloid"	-2.60668105956411	-9.40298163589192	22.166418716238	22.166418716238
"X1001000175.A7"	"SeuratProject"	743980	3040	0	0.433613806822764	-0.0253607794878519	0.0134251873393559	"G2M"	"2"	"1"	"1"	"3"	"3"	0.228235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	NA	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Astrocytes"	"Astrocytes"	"Myeloid"	-2.49673445102072	-9.77075421508503	19.9259333537554	19.9259333537554
"X1001000175.H5"	"SeuratProject"	809524	3069	0	0.99787035344227	-0.0309454270977847	-0.011994219880821	"G1"	"2"	"1"	"1"	"3"	"3"	0.209411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Astrocytes"	"Astrocytes"	"Myeloid"	-1.83829517241812	-9.30080306228352	21.8633887106195	21.8633887106195
"X1001000175.D4"	"SeuratProject"	797579	2551	0	0.852329361730938	-0.0298767233251912	0.0450219351449864	"G2M"	"2"	"1"	"1"	"3"	"3"	0.207058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, Th17"	"Progenitors"	"Progenitor cells"	"HSCs"	"CD4+ Effector Memory"	"Astrocytes"	"Neurons"	"Myeloid"	-1.99543804999685	-9.16861045058918	20.9069218699295	20.9069218699295
"X1001000175.D10"	"SeuratProject"	862733	1137	0	0.411946685706934	0.0119780138252443	0.00495826178961131	"S"	"2"	"1"	"1"	"3"	"3"	0.192941176470588	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"T cells, CD4+, memory TREG"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-3.16627521392202	-9.25148999389363	22.7758059879907	22.7758059879907
"X1001000175.A9"	"SeuratProject"	591302	2507	0	0.573987573185952	-0.0274896667607021	0.044988516284522	"G2M"	"2"	"1"	"1"	"3"	"3"	0.204705882352941	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"Monocytes"	NA	NA	"Progenitor cells"	NA	NA	"Fibroblasts"	"Fibroblasts"	"Myeloid"	-2.31746430274343	-9.55549704726887	20.6483101150594	20.6483101150594
"X1001000175.B8"	"SeuratProject"	1014879	3479	0	1.12062620272959	-0.0862096323976544	-0.0720441332478198	"G1"	"3"	"4"	"4"	"7"	"7"	0.315294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Plasmacytoid dendritic cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.34597678061819	10.1239057809477	4.12595040114789	4.12595040114789
"X1001000175.B1"	"SeuratProject"	1119163	4315	0	0.982877382472437	-0.0609975691263903	-0.0499170272319427	"G1"	"2"	"1"	"1"	"3"	"3"	0.247058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34- CD71lo GlyA+"	"Astrocytes"	"Fibroblasts"	"Myeloid"	-3.46918911811209	-10.7063316076632	27.5090315034625	27.5090315034625
"X1001000175.D5"	"SeuratProject"	827886	2939	0	0.993615062943449	-0.0341808379051483	0.000630892013933806	"G2M"	"2"	"1"	"1"	"3"	"3"	0.242352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-3.90101880904531	-10.4253085821505	27.2570548469788	27.2570548469788
"X1001000175.E3"	"SeuratProject"	1005625	3769	0	1.21317588564326	-0.0314571056420033	-0.0123016583365876	"G1"	"2"	"1"	"1"	"3"	"3"	0.261176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Fibroblasts"	"Astrocytes"	"Myeloid"	-4.08222956534719	-10.8214563101168	27.6372871861513	27.6372871861513
"X1001000175.F11"	"SeuratProject"	809081	4449	0	1.48341142605005	0.463096680311263	-0.0513118262527712	"S"	"2"	"1"	"1"	"3"	"3"	0.242352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"NK cells"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34- CD71lo GlyA+"	"Neurons"	"Neurons"	"Myeloid"	-4.46461481925344	-10.2509397238131	28.3993522087007	28.3993522087007
"X1001000175.G4"	"SeuratProject"	767474	2435	0	0.425812470520174	-0.0478649511588885	-0.0499665862574648	"G1"	"2"	"1"	"1"	"3"	"3"	0.2	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Fibroblasts"	"Adipocytes"	"Myeloid"	-2.07552511569357	-9.04207265075398	20.4765444718861	20.4765444718861
"X1001000175.E7"	"SeuratProject"	730826	5537	0	1.2162949867684	0.512039479050619	-0.043463712530136	"S"	"2"	"1"	"1"	"3"	"3"	0.294117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Astrocytes"	"Astrocytes"	"Myeloid"	-4.14637656089163	-10.654862758481	28.1375333415795	28.1375333415795
"X1001000175.A10"	"SeuratProject"	1030893	4228	0	3.56797456186045	0.00265675533652454	-0.054912138072908	"S"	"0"	"3"	"2"	"2"	"2"	0.115294117647059	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	6.22011618736887	-2.98500233586979	0.153890030913387	0.153890030913387
"X1001000175.G1"	"SeuratProject"	814036	3773	0	1.66773951029193	0.423886739860446	0.00327323567283452	"S"	"2"	"1"	"1"	"3"	"3"	0.247058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Myeloid"	-5.14020199653005	-8.69741284545613	29.0176348301765	29.0176348301765
